ts,o,h,l,c,v
1782831600,29879.9,29884.1,29746.7,29754.5,12655.0
1782833400,30130.88671875,30233.80859375,30123.201171875,30216.87890625,114482452.0
1782835200,29754.6,30106.5,29738.6,30106.5,14869.0
1782837000,30219.01953125,30285.419921875,30201.48828125,30255.583984375,100659353.0
1782838800,30107.4,30183.1,30017.4,30045.9,16449.0
1782840600,30255.884765625,30270.8515625,30225.560546875,30260.703125,100663661.0
1782842400,30050.5,30223.1,30042.9,30201.6,15025.0
1782844200,30261.25390625,30326.767578125,30250.318359375,30304.2578125,133487781.0
1782846000,30202.8,30287.9,30195.0,30269.5,13529.0
1782847800,30300.142578125,30328.19921875,30261.486328125,30264.576171875,135193290.0
1782849600,30269.5,30304.1,30257.5,30265.8,12912.0
1782853200,30266.3,30316.6,30240.8,30295.6,12954.0
1782856800,30294.6,30341.1,30254.8,30263.6,13790.0
1782860400,30254.8,30284.8,30226.1,30237.1,8808.0
1782867600,30245.1,30278.7,30241.8,30253.9,6537.0
1782871200,30253.9,30286.4,30253.3,30276.8,6507.0
1782874800,30277.6,30294.8,30251.3,30267.3,12178.0
1782878400,30267.2,30272.6,30195.4,30196.6,13113.0
1782882000,30196.6,30199.2,30111.6,30181.4,11517.0
1782885600,30183.7,30220.8,30173.6,30210.3,10281.0
1782889200,30211.4,30218.2,30172.8,30187.6,9807.0
1782892800,30188.6,30206.6,30166.3,30173.1,10391.0
1782896400,30173.2,30187.6,30108.4,30135.0,10143.0
1782900000,30135.2,30138.2,30043.3,30117.8,10367.0
1782903600,30117.8,30121.0,30061.5,30120.9,10099.0
1782907200,30120.9,30129.5,30082.3,30127.8,8863.0
1782910800,30127.8,30157.7,30095.5,30150.9,8117.0
1782912600,29918.3515625,30057.81640625,29826.529296875,30014.9609375,0.0
1782914400,30151.2,30179.0,30098.7,30106.2,9892.0
1782916200,30018.916015625,30079.78125,29874.01171875,30077.474609375,211158719.0
1782918000,30105.0,30137.7,29977.3,30010.9,13123.0
1782919800,30073.224609375,30083.208984375,29953.716796875,29975.2109375,133218792.0
1782921600,30011.5,30057.7,29832.7,30025.4,16201.0
1782923400,29975.62890625,29991.23828125,29884.68359375,29941.365234375,110873662.0
1782925200,30027.7,30070.6,29881.4,29936.9,16505.0
1782927000,29939.783203125,29952.443359375,29870.78125,29889.513671875,120249794.0
1782928800,29937.3,30098.6,29930.3,29998.9,15858.0
1782930600,29887.298828125,29948.67578125,29829.431640625,29925.63671875,137191971.0
1782932400,29998.4,30024.9,29918.9,29933.3,15004.0
1782934200,29930.390625,29968.06640625,29787.408203125,29821.240234375,135817000.0
1782936000,29933.9,29983.7,29898.1,29906.7,14431.0
1782939600,29908.8,29933.7,29843.7,29876.2,13731.0
1782943200,29876.7,29975.2,29798.7,29824.9,14908.0
1782946800,29823.7,29829.2,29753.3,29809.9,10216.0
1782954000,29841.0,29860.1,29799.3,29854.7,6362.0
1782957600,29854.7,29857.2,29759.2,29792.2,6790.0
1782961200,29792.2,29864.7,29700.8,29856.1,14923.0
1782964800,29856.3,29974.1,29845.1,29950.5,13486.0
1782968400,29950.5,29986.1,29928.2,29954.8,11761.0
1782972000,29956.0,29960.3,29882.1,29920.0,11857.0
1782975600,29920.6,29935.7,29803.7,29860.8,12128.0
1782979200,29860.8,29906.2,29785.3,29797.8,12586.0
1782982800,29798.7,29813.0,29642.8,29667.6,12838.0
1782986400,29668.6,29691.3,29574.2,29640.1,12663.0
1782990000,29638.4,29785.7,29575.3,29780.6,12514.0
1782993600,29780.9,29780.9,29691.6,29705.7,10852.0
1782997200,29706.1,29755.7,29668.7,29751.3,10083.0
1782999000,29773.607421875,30043.5859375,29665.884765625,29697.337890625,264827355.0
1783000800,29751.9,29826.2,29715.4,29781.8,10735.0
1783002600,29685.36328125,29747.037109375,29378.41796875,29427.259765625,218556144.0
1783004400,29782.1,30066.7,29769.4,29930.4,14483.0
1783006200,29425.4296875,29565.65625,29300.140625,29305.93359375,151789326.0
1783008000,29934.7,30008.1,29756.4,30005.6,16071.0
1783009800,29311.58984375,29311.58984375,29145.630859375,29200.216796875,136842004.0
