ts,o,h,l,c,v
1782892800,25000.8,25021.8,24991.8,25020.8,831.0
1782896400,25019.8,25050.4,25003.4,25047.4,1397.0
1782900000,25048.4,25074.4,24975.4,25073.4,3919.0
1782903600,25073.4,25115.4,25037.4,25088.4,2976.0
1782907200,25088.4,25111.4,25058.4,25097.4,2435.0
1782910800,25097.4,25101.4,25046.4,25084.4,1996.0
1782914400,24983.5390625,25018.2890625,24958.529296875,24982.060546875,0.0
1782918000,24981.6796875,25069.689453125,24980.640625,25068.5,0.0
1782921600,24962.4,25021.4,24901.4,25002.6,5242.0
1782925200,25002.6,25037.4,24977.4,25000.4,3731.0
1782928800,25000.4,25102.4,24996.4,25075.4,2892.0
1782932400,25076.4,25107.4,25061.4,25063.4,1735.0
1782936000,25064.4,25099.4,25060.4,25064.4,1377.0
1782939600,25064.4,25076.4,25052.4,25059.4,1227.0
1782943200,25058.4,25082.4,25056.4,25064.4,1592.0
1782961200,25037.0,25066.7,25002.7,25056.7,1894.0
1782964800,25057.7,25166.7,25049.7,25147.7,1978.0
1782968400,25148.7,25166.7,25139.7,25147.7,943.0
1782972000,25147.7,25156.7,25125.7,25153.7,1035.0
1782975600,25153.7,25164.7,25093.7,25115.7,1263.0
1782979200,25115.7,25140.7,25074.7,25080.7,1749.0
1782982800,25080.7,25093.3,24992.3,24992.3,2003.0
1782986400,24993.3,25159.3,24972.3,25127.3,4254.0
1782990000,25128.3,25185.3,25111.3,25168.3,3320.0
1782993600,25168.3,25217.3,25150.3,25197.3,2545.0
1782997200,25197.3,25311.3,25178.3,25301.3,2156.0
1783000800,25637.720703125,25646.490234375,25574.66015625,25629.16015625,0.0
1783004400,25631.689453125,25641.19921875,25545.080078125,25545.080078125,0.0
1783008000,25464.6,25686.6,25452.6,25667.6,4958.0
1783011600,25667.6,25676.6,25605.6,25664.6,5902.0
1783015200,25665.6,25675.6,25569.6,25581.6,5560.0
1783018800,25581.6,25630.6,25556.6,25565.6,3949.0
1783022400,25565.6,25568.6,25512.6,25515.6,3591.0
1783026000,25516.6,25576.6,25504.6,25567.6,2939.0
1783029600,25567.6,25650.6,25535.6,25648.6,3278.0
1783047600,25648.6,25675.4,25631.9,25647.4,1245.0
1783051200,25647.4,25737.9,25642.9,25717.9,2100.0
1783054800,25717.9,25727.9,25703.9,25715.4,926.0
1783058400,25715.4,25742.4,25707.9,25740.4,769.0
1783062000,25740.4,25751.9,25727.9,25728.9,733.0
1783065600,25728.9,25731.9,25696.9,25716.9,975.0
1783069200,25716.9,25778.7,25716.7,25776.7,1429.0
1783072800,25778.7,25850.5,25710.5,25710.5,4394.0
1783076400,25711.5,25763.5,25651.5,25653.5,3136.0
1783080000,25654.5,25693.5,25635.5,25677.5,2857.0
1783083600,25677.5,25729.5,25663.5,25726.5,1868.0
1783087200,25769.009765625,25817.05078125,25737.8203125,25805.650390625,0.0
1783090800,25805.779296875,25826.779296875,25789.75,25797.1796875,0.0
1783094400,25773.5,25809.5,25752.5,25795.5,2199.0
1783098000,25795.5,25844.5,25764.5,25833.5,1979.0
1783101600,25833.5,25859.5,25804.5,25821.5,1862.0
1783105200,25822.5,25844.5,25818.5,25828.5,710.0
1783108800,25828.5,25834.5,25818.5,25829.5,268.0
1783112400,25829.5,25834.5,25813.5,25817.5,187.0
1783116000,25816.5,25845.5,25813.5,25838.5,381.0
1783306800,25879.0,25942.0,25854.1,25896.0,1323.0
1783310400,25896.0,25911.6,25848.0,25863.1,1774.0
1783314000,25863.6,25869.6,25817.5,25832.6,1299.0
1783317600,25830.6,25845.6,25813.0,25827.6,1200.0
1783321200,25827.6,25860.1,25818.5,25853.0,938.0
1783324800,25853.0,25853.0,25807.0,25817.1,1262.0
1783328400,25817.1,25839.6,25796.6,25824.6,997.0
1783332000,25824.6,25936.6,25785.6,25919.6,3523.0
1783335600,25920.6,25929.6,25852.6,25859.6,3020.0
1783339200,25858.6,25891.6,25824.6,25871.6,2509.0
1783342800,25870.6,25877.6,25815.6,25821.6,2236.0
1783346400,25770.7109375,25811.240234375,25759.369140625,25807.470703125,0.0
1783350000,25809.490234375,25832.869140625,25781.48046875,25832.390625,0.0
1783353600,25768.6,25796.6,25721.6,25796.6,3640.0
1783357200,25795.6,25839.6,25783.6,25833.6,3781.0
1783360800,25833.6,25870.6,25807.6,25828.6,2928.0
1783364400,25829.6,25836.6,25813.6,25821.6,1358.0
1783368000,25820.6,25850.6,25815.6,25827.6,1625.0
1783371600,25827.6,25843.6,25824.6,25833.6,1265.0
1783375200,25834.6,25852.6,25827.6,25838.6,1439.0
1783393200,25828.0,25846.3,25807.1,25815.7,1249.0
1783396800,25815.1,25843.7,25808.6,25823.7,2004.0
1783400400,25824.7,25833.7,25792.2,25797.6,1265.0
1783404000,25798.2,25813.7,25765.1,25776.7,1418.0
1783407600,25776.7,25790.7,25762.7,25766.7,1095.0
1783411200,25766.7,25806.1,25731.1,25791.7,1833.0
1783414800,25791.7,25821.7,25770.7,25819.7,1644.0
1783418400,25819.7,25837.7,25774.1,25811.7,4246.0
1783422000,25811.7,25830.7,25740.7,25740.7,3317.0
1783425600,25740.7,25760.7,25713.6,25722.2,2519.0
1783429200,25721.2,25739.2,25679.2,25695.2,2292.0
1783432800,25555.9296875,25556.08984375,25485.1796875,25518.2890625,0.0
1783436400,25518.8203125,25518.8203125,25475.490234375,25492.009765625,0.0
1783440000,25687.2,25704.2,25569.2,25587.2,4078.0
1783443600,25589.2,25592.2,25514.2,25542.2,4424.0
1783447200,25542.2,25544.2,25491.2,25534.2,3434.0
1783450800,25535.2,25576.2,25531.2,25568.2,1889.0
1783454400,25568.2,25580.2,25555.2,25575.2,1500.0
1783458000,25576.2,25581.2,25525.2,25527.2,2035.0
1783461600,25528.2,25531.2,25439.2,25484.2,3274.0
1783479600,25437.0,25537.5,25437.0,25534.5,1721.0
1783483200,25535.5,25559.5,25505.5,25524.5,2211.0
1783486800,25524.5,25527.5,25471.0,25493.5,1691.0
1783490400,25493.5,25517.5,25484.0,25502.5,1287.0
1783494000,25502.5,25506.5,25462.5,25487.5,1372.0
1783497600,25487.5,25501.5,25427.9,25441.5,2103.0
1783501200,25441.5,25446.7,25323.3,25342.3,2004.0
1783504800,25342.3,25359.5,25175.3,25221.3,5533.0
1783508400,25221.3,25227.3,24906.3,24924.8,7642.0
1783512000,24924.8,24944.8,24847.8,24880.1,5790.0
1783515600,24880.1,24979.3,24855.3,24954.3,4650.0
1783519200,25037.0703125,25056.080078125,24935.349609375,24942.48046875,0.0
1783522800,24942.970703125,24947.98046875,24854.69921875,24864.890625,0.0
1783524600,24897.44921875,24897.44921875,24897.44921875,24897.44921875,0.0
1783526400,25015.3,25102.3,24983.3,25054.3,5911.0
1783530000,25055.3,25075.3,24951.3,24962.3,6096.0
1783533600,24962.3,24969.3,24867.3,24912.3,5132.0
1783537200,24913.3,25032.3,24907.3,25024.3,3937.0
1783540800,25024.3,25034.3,24993.3,25005.3,2363.0
1783544400,25005.3,25038.3,24993.3,25031.3,2544.0
1783548000,25031.3,25040.3,25002.3,25031.3,2108.0
1783566000,25063.4,25069.9,25019.4,25050.9,1553.0
1783569600,25051.4,25082.6,25038.9,25058.9,2432.0
1783573200,25058.9,25101.9,25017.4,25019.9,2412.0
1783576800,25023.4,25070.4,24998.4,25063.4,1800.0
1783580400,25062.9,25079.4,25036.4,25074.9,1788.0
1783584000,25074.9,25126.4,25039.4,25123.4,2449.0
1783587600,25123.4,25133.2,25070.2,25091.2,2092.0
1783591200,25098.2,25143.2,25010.2,25044.2,4682.0
1783594800,25045.2,25055.2,24933.2,24950.2,3860.0
1783598400,24950.2,24983.2,24915.2,24965.2,3118.0
1783602000,24964.2,24985.2,24875.2,24923.2,2834.0
1783605600,25048.740234375,25096.9609375,25004.94921875,25096.9609375,0.0
1783609200,25097.7890625,25127.759765625,25093.849609375,25107.869140625,0.0
1783612800,25011.2,25078.2,24988.2,25056.2,4014.0
1783616400,25056.2,25105.2,25012.2,25105.2,4619.0
1783620000,25104.2,25139.2,25087.2,25110.2,2814.0
1783623600,25110.2,25134.2,25107.2,25114.2,1394.0
1783627200,25114.2,25152.2,25114.2,25140.2,973.0
1783630800,25140.2,25149.2,25109.2,25124.2,1208.0
1783634400,25124.2,25131.2,25104.2,25124.2,1271.0
1783652400,25122.8,25123.4,25087.4,25106.4,1135.0
1783656000,25106.4,25143.9,25099.4,25128.4,1152.0
1783659600,25128.4,25153.4,25112.4,25124.4,1325.0
1783663200,25124.4,25145.4,25107.5,25125.0,908.0
1783666800,25125.0,25125.0,25088.4,25091.4,725.0
1783670400,25091.4,25110.8,25075.1,25084.4,1061.0
1783674000,25084.4,25139.7,25084.4,25114.7,1528.0
1783677600,25113.7,25210.7,25082.7,25131.7,3861.0
1783681200,25131.7,25180.7,25077.7,25092.7,3222.0
1783684800,25092.7,25136.7,25064.7,25090.7,2473.0
1783688400,25089.7,25169.7,25088.7,25146.7,1799.0
1783692000,25096.220703125,25128.0390625,24937.51953125,25042.380859375,0.0
1783695600,25043.19921875,25084.310546875,25012.369140625,25083.529296875,0.0
