ts,o,h,l,c,v
1782964800,29856.3,29952.1,29845.1,29941.6,6885.0
1782966600,29941.6,29974.1,29936.8,29950.5,6601.0
1782968400,29950.5,29986.1,29934.1,29939.8,6097.0
1782970200,29940.0,29975.3,29928.2,29954.8,5664.0
1782972000,29956.0,29960.3,29882.1,29898.7,5526.0
1782973800,29898.8,29942.6,29885.3,29920.0,6331.0
1782975600,29920.6,29935.7,29850.0,29882.0,5982.0
1782977400,29882.3,29883.1,29803.7,29860.8,6146.0
1782979200,29860.8,29906.2,29841.7,29862.2,6048.0
1782981000,29863.2,29864.0,29785.3,29797.8,6538.0
1782982800,29798.7,29813.0,29696.1,29699.8,6740.0
1782984600,29702.1,29754.8,29642.8,29667.6,6098.0
1782986400,29668.6,29684.8,29574.2,29610.2,6663.0
1782988200,29611.2,29691.3,29606.9,29640.1,6000.0
1782990000,29638.4,29688.9,29575.3,29672.7,6737.0
1782991800,29670.9,29785.7,29663.4,29780.6,5777.0
1782993600,29780.9,29780.9,29691.6,29730.2,5619.0
1782995400,29730.3,29762.2,29699.8,29705.7,5233.0
1782997200,29706.1,29707.9,29668.7,29695.7,5352.0
1782999000,29695.8,29755.7,29695.6,29751.3,4731.0
1783000800,29751.9,29768.7,29715.4,29753.2,5267.0
1783002600,29752.8,29826.2,29740.1,29781.8,5468.0
1783004400,29782.1,29928.6,29769.4,29925.8,6462.0
1783006200,29927.2,30066.7,29902.8,29930.4,8021.0
1783008000,29934.7,29959.6,29821.4,29825.1,7521.0
1783009800,29823.2,30008.1,29756.4,30005.6,8550.0
1783011600,30011.6,30040.1,29659.8,29681.7,8441.0
1783013400,29685.1,29752.3,29478.6,29587.1,8602.0
1783015200,29588.1,29597.3,29358.7,29419.1,8477.0
1783017000,29419.3,29564.2,29384.3,29424.2,8344.0
1783018800,29423.7,29435.1,29296.0,29306.0,8145.0
1783020600,29306.7,29310.2,29182.5,29210.0,8162.0
1783022400,29208.2,29230.1,29135.7,29194.7,8108.0
1783024200,29195.1,29220.7,29076.7,29086.0,8063.0
1783026000,29086.3,29250.8,29079.2,29235.7,7967.0
1783027800,29236.5,29273.2,29187.8,29236.0,7921.0
1783029600,29239.1,29250.2,29097.2,29170.0,8028.0
1783031400,29170.1,29334.7,29159.8,29283.3,7986.0
1783033200,29287.1,29308.8,29261.5,29295.6,5656.0
1783035000,29295.6,29311.5,29284.2,29302.0,3873.0
1783040400,29320.8,29346.8,29309.7,29329.8,1788.0
1783042200,29329.8,29373.1,29320.2,29367.4,2468.0
1783044000,29366.1,29368.2,29303.9,29353.2,3322.0
1783045800,29353.2,29368.6,29317.7,29351.4,4201.0
1783047600,29346.4,29389.4,29292.2,29312.1,7304.0
1783049400,29312.3,29352.6,29274.4,29288.4,7189.0
1783051200,29289.2,29447.7,29285.2,29406.8,7111.0
1783053000,29406.8,29449.3,29395.4,29432.8,6193.0
1783054800,29433.4,29481.8,29432.3,29479.8,5168.0
1783056600,29481.3,29506.1,29457.2,29501.1,4237.0
1783058400,29501.1,29512.4,29481.7,29511.3,4105.0
1783060200,29510.9,29525.6,29468.9,29518.8,4937.0
1783062000,29518.8,29554.6,29513.9,29554.2,4181.0
1783063800,29554.2,29570.9,29538.1,29553.7,4386.0
1783065600,29553.6,29582.6,29541.7,29561.2,4567.0
1783067400,29560.2,29591.3,29555.3,29575.8,4345.0
1783069200,29575.8,29638.3,29573.8,29619.3,4742.0
1783071000,29618.5,29624.0,29585.0,29591.9,3607.0
1783072800,29591.3,29618.3,29577.3,29611.3,4250.0
1783074600,29610.9,29619.7,29586.8,29595.8,3612.0
1783076400,29595.7,29612.4,29584.3,29596.8,4082.0
1783078200,29596.0,29624.4,29583.2,29600.4,3894.0
1783080000,29600.4,29643.3,29579.4,29638.8,4084.0
1783081800,29637.9,29650.2,29619.0,29622.2,3490.0
1783083600,29622.0,29634.2,29610.5,29626.5,2752.0
1783085400,29626.5,29644.7,29616.3,29631.4,2819.0
1783087200,29631.5,29641.2,29617.4,29624.9,3067.0
1783089000,29625.0,29659.0,29622.9,29651.8,2845.0
1783090800,29651.9,29673.5,29627.2,29636.3,3613.0
1783092600,29635.5,29655.7,29629.2,29653.3,3184.0
1783094400,29653.4,29674.9,29637.3,29671.5,4015.0
1783096200,29672.4,29706.2,29657.7,29690.6,5645.0
1783098000,29690.7,29697.1,29640.1,29658.3,4758.0
1783099800,29658.2,29679.7,29651.3,29669.8,4227.0
1783101600,29669.9,29675.9,29649.1,29650.1,3785.0
1783103400,29649.8,29664.1,29637.2,29657.6,3704.0
1783105200,29657.6,29666.4,29646.2,29651.9,2896.0
1783107000,29652.1,29675.7,29642.7,29654.1,3228.0
1783108800,29654.1,29654.1,29654.1,29654.1,1.0
1783299600,29712.6,29712.6,29621.9,29696.0,4705.0
1783301400,29696.0,29738.1,29694.9,29705.4,3737.0
1783303200,29706.2,29766.6,29686.4,29744.5,3663.0
1783305000,29744.5,29767.1,29724.2,29745.0,4360.0
1783306800,29745.9,29764.4,29640.1,29642.6,7388.0
1783308600,29639.4,29729.2,29606.1,29685.0,7145.0
1783310400,29685.5,29691.0,29534.6,29573.5,7257.0
1783312200,29572.6,29614.9,29510.6,29552.4,7344.0
1783314000,29556.1,29578.1,29494.5,29496.2,7140.0
1783315800,29498.5,29507.6,29443.2,29484.9,6544.0
1783317600,29486.0,29550.9,29476.6,29547.2,5868.0
