ticket,order,zaman,yon,sembol,lot,fiyat,komisyon,swap,kar_zarar,net,yorum,pozisyon_id
1429494540,1725470608,2026-06-24 14:47:55 UTC,BUY,XTIUSD,2.0,71.84,0.0,0.0,120.0,120.0,[tp 71.82],1725090342
1429496823,1725473209,2026-06-24 14:49:27 UTC,SELL,XAUUSD,3.0,4042.97,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1725473209
1429498270,1725475154,2026-06-24 14:49:43 UTC,SELL,XAUUSD,2.0,4045.48,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1725475154
1429500913,1725477310,2026-06-24 14:49:53 UTC,SELL,USTEC,3.0,29542.3,0.0,0.0,159.0,159.0,[tp 29522.50],1725455943
1429500914,1725477311,2026-06-24 14:49:53 UTC,SELL,USTEC,2.0,29542.3,0.0,0.0,105.0,105.0,[tp 29522.50],1725455951
1429501216,1725477644,2026-06-24 14:49:56 UTC,BUY,DE40,3.0,24666.3,0.0,0.0,-139.52,-139.52,[sl 24658.30],1725422620
1429501217,1725477645,2026-06-24 14:49:56 UTC,BUY,DE40,2.0,24666.3,0.0,0.0,-93.01,-93.01,[sl 24658.30],1725422625
1429504955,1725481653,2026-06-24 14:50:43 UTC,BUY,XAUUSD,3.0,4047.47,-10.5,0.0,-1350.0,-1360.5,[sl 4047.48],1725473209
1429504956,1725481655,2026-06-24 14:50:43 UTC,BUY,XAUUSD,2.0,4047.47,-7.0,0.0,-398.0,-405.0,[sl 4047.48],1725475154
1429505124,1725481836,2026-06-24 14:50:46 UTC,SELL,XTIUSD,3.0,71.66,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1725481836
1429505168,1725481888,2026-06-24 14:50:46 UTC,SELL,XTIUSD,2.0,71.66,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1725481888
1429522827,1725501547,2026-06-24 14:56:47 UTC,SELL,XAUUSD,3.0,4050.76,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1725501547
1429522838,1725501565,2026-06-24 14:56:47 UTC,SELL,XAUUSD,2.0,4050.76,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1725501565
1429526642,1725506086,2026-06-24 14:58:12 UTC,BUY,XAUUSD,3.0,4046.9,-10.5,0.0,1158.0,1147.5,[tp 4047.67],1725501547
1429536809,1725519638,2026-06-24 15:01:21 UTC,BUY,XAUUSD,2.0,4043.44,-7.0,0.0,1464.0,1457.0,[tp 4043.67],1725501565
1429538659,1725521700,2026-06-24 15:01:43 UTC,BUY,USTEC,3.0,29525.5,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1725521700
1429538672,1725521714,2026-06-24 15:01:43 UTC,BUY,USTEC,2.0,29527.3,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1725521714
1429540885,1725524246,2026-06-24 15:02:46 UTC,SELL,USTEC,3.0,29541.5,0.0,0.0,48.0,48.0,[tp 29542.80],1725521700
1429540887,1725524247,2026-06-24 15:02:46 UTC,SELL,USTEC,2.0,29541.5,0.0,0.0,28.4,28.4,[tp 29542.80],1725521714
1429598535,1725578075,2026-06-24 15:28:43 UTC,BUY,USTEC,3.0,29542.7,0.0,0.0,0.0,0.0,FX|S|emel+pulse1,1725578075
1429600035,1725584496,2026-06-24 15:28:46 UTC,BUY,USTEC,2.0,29543.0,0.0,0.0,0.0,0.0,FX|W|emel+pulse1,1725584496
1429627593,1725616026,2026-06-24 15:35:21 UTC,SELL,USTEC,3.0,29507.3,0.0,0.0,-106.2,-106.2,[sl 29508.70],1725578075
1429627597,1725616027,2026-06-24 15:35:21 UTC,SELL,USTEC,2.0,29507.3,0.0,0.0,-71.4,-71.4,[sl 29508.70],1725584496
1429632663,1725621807,2026-06-24 15:37:08 UTC,SELL,USTEC,3.0,29495.0,0.0,0.0,0.0,0.0,FX|S|flip|50,1725621807
1429632732,1725621864,2026-06-24 15:37:09 UTC,SELL,USTEC,2.0,29495.5,0.0,0.0,0.0,0.0,FX|W|flip|50,1725621864
1429646866,1725637595,2026-06-24 15:42:38 UTC,BUY,USTEC,3.0,29486.3,0.0,0.0,26.1,26.1,[tp 29477.30],1725621807
1429646867,1725637596,2026-06-24 15:42:38 UTC,BUY,USTEC,2.0,29486.3,0.0,0.0,18.4,18.4,[tp 29477.30],1725621864
1429647670,1725638529,2026-06-24 15:43:07 UTC,SELL,DE40,3.0,24647.3,0.0,0.0,0.0,0.0,FX|S|emel+ml|75,1725638529
1429647901,1725638834,2026-06-24 15:43:09 UTC,SELL,DE40,2.0,24647.3,0.0,0.0,0.0,0.0,FX|W|emel+ml|75,1725638834
1429671808,1725666225,2026-06-24 15:51:05 UTC,BUY,XAUUSD,3.0,4003.25,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1725666225
1429671833,1725666257,2026-06-24 15:51:05 UTC,BUY,XAUUSD,2.0,4003.05,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1725666257
1429679346,1725674636,2026-06-24 15:53:36 UTC,SELL,XAUUSD,3.0,4006.08,-10.5,0.0,849.0,838.5,[tp 4006.51],1725666225
1429683176,1725679452,2026-06-24 15:55:14 UTC,BUY,DE40,3.0,24624.3,0.0,0.0,78.17,78.17,[tp 24625.30],1725638529
1429683177,1725679453,2026-06-24 15:55:14 UTC,BUY,DE40,2.0,24624.3,0.0,0.0,52.11,52.11,[tp 24625.30],1725638834
1429685167,1725681779,2026-06-24 15:56:29 UTC,BUY,XAUUSD,3.0,3999.73,-10.5,0.0,0.0,-10.5,FX|S|flip|50,1725681779
1429686738,1725683270,2026-06-24 15:56:48 UTC,SELL,XAUUSD,2.0,3997.76,-7.0,0.0,-1058.0,-1065.0,[sl 3998.51],1725666257
1429693343,1725690598,2026-06-24 15:58:31 UTC,BUY,XAUUSD,2.0,3995.95,-7.0,0.0,0.0,-7.0,FX|W|flip|50,1725690598
1429694022,1725691081,2026-06-24 15:58:39 UTC,SELL,XAUUSD,3.0,3993.81,-10.5,0.0,-1776.0,-1786.5,[sl 3995.11],1725681779
1429697918,1725695687,2026-06-24 15:59:17 UTC,SELL,XAUUSD,2.0,3991.71,-7.0,0.0,-848.0,-855.0,[sl 3990.74],1725690598
1429720530,1725723954,2026-06-24 16:01:52 UTC,BUY,XTIUSD,3.0,71.33,0.0,0.0,99.0,99.0,[tp 71.33],1725481836
1429723400,1725727539,2026-06-24 16:02:35 UTC,BUY,XTIUSD,5.0,71.26,0.0,0.0,380.0,380.0,[tp 71.26],1725429484
1429724288,1725728739,2026-06-24 16:02:58 UTC,SELL,XTIUSD,5.0,71.22,0.0,0.0,0.0,0.0,ForexSAI_demo,1725728739
