ts,open,high,low,close
1783464180,29074.5,29081.0,29069.3,29072.7
1783464240,29073.0,29085.1,29070.7,29074.1
1783464300,29075.6,29093.3,29071.2,29089.7
1783464360,29089.1,29097.2,29082.6,29087.2
1783464420,29087.1,29092.2,29070.7,29079.5
1783464480,29080.7,29099.2,29075.2,29093.6
1783464540,29094.0,29105.3,29088.8,29101.7
1783464600,29105.2,29130.7,29104.3,29115.2
1783464660,29114.8,29114.8,29083.1,29103.2
1783464720,29101.8,29108.7,29093.8,29107.6
1783464780,29105.0,29117.6,29097.5,29113.2
1783464840,29114.0,29133.8,29106.0,29133.0
1783464900,29132.3,29153.2,29132.3,29148.7
1783464960,29147.7,29150.8,29140.3,29143.3
1783465020,29144.8,29145.0,29131.6,29138.5
1783465080,29138.1,29155.7,29131.6,29151.7
1783465140,29152.2,29162.8,29146.7,29155.0
1783465200,29159.2,29176.8,29152.2,29172.3
1783465260,29172.0,29174.2,29154.5,29172.8
1783465320,29172.7,29178.1,29158.6,29170.0
1783465380,29170.1,29173.7,29164.7,29167.6
1783465440,29167.3,29183.5,29166.1,29182.7
1783465500,29183.3,29189.6,29174.3,29180.6
1783465560,29179.7,29194.7,29179.6,29189.7
1783465620,29189.3,29193.2,29186.2,29190.7
1783465680,29190.7,29200.8,29189.7,29195.6
1783465740,29195.7,29197.6,29187.5,29189.8
1783465800,29189.0,29190.7,29180.3,29184.5
1783465860,29184.7,29192.2,29183.8,29191.8
1783465920,29192.0,29193.0,29184.1,29185.3
1783465980,29185.3,29187.2,29178.5,29179.8
1783466040,29180.1,29184.0,29177.6,29180.6
1783466100,29180.2,29184.6,29178.1,29182.8
1783466160,29182.8,29184.1,29177.0,29177.5
1783466220,29177.6,29182.3,29175.8,29177.6
1783466280,29177.8,29179.8,29159.8,29162.5
1783466340,29162.5,29168.3,29162.5,29166.8
1783466400,29167.0,29170.6,29166.0,29167.3
1783466460,29168.0,29172.2,29167.3,29170.5
1783466520,29171.2,29173.5,29170.2,29171.1
1783466580,29171.5,29172.6,29167.3,29169.1
1783466640,29169.1,29177.7,29168.1,29177.7
1783466700,29177.3,29183.0,29177.2,29182.6
1783466760,29182.6,29187.1,29181.0,29184.5
1783466820,29184.3,29185.0,29179.2,29179.2
1783466880,29179.2,29179.8,29170.8,29175.6
1783466940,29175.8,29180.7,29174.6,29179.8
1783467000,29179.6,29182.3,29177.8,29182.3
1783467060,29182.3,29184.1,29177.3,29184.0
1783467120,29184.1,29187.8,29182.1,29182.1
1783467180,29182.1,29185.1,29180.8,29180.8
1783467240,29181.3,29183.5,29179.3,29182.0
1783467300,29182.1,29184.5,29179.7,29180.6
1783467360,29180.6,29181.8,29177.8,29181.6
1783467420,29181.6,29184.0,29180.8,29181.6
1783467480,29181.8,29186.8,29181.2,29184.1
1783467540,29184.1,29185.7,29180.6,29182.5
1783467600,29182.6,29184.8,29180.5,29181.3
1783467660,29181.3,29183.1,29179.7,29182.6
1783467720,29183.1,29186.2,29180.6,29180.7
1783467780,29180.8,29185.2,29180.8,29183.5
1783467840,29183.6,29184.3,29179.5,29179.7
1783467900,29179.5,29181.3,29176.8,29177.8
1783467960,29177.8,29179.7,29176.3,29179.1
1783468020,29179.1,29181.7,29177.8,29178.1
1783468080,29178.0,29182.8,29177.7,29180.8
1783468140,29180.8,29183.1,29180.5,29182.0
1783468200,29182.0,29182.6,29178.2,29178.2
1783468260,29178.7,29181.3,29177.8,29181.3
1783468320,29181.3,29183.1,29180.2,29180.3
1783468380,29180.5,29185.1,29179.6,29181.3
1783468440,29181.3,29183.3,29181.3,29182.2
1783468500,29182.1,29182.7,29179.6,29182.2
1783468560,29182.2,29185.1,29180.8,29180.8
1783468620,29180.8,29185.2,29179.8,29182.1
1783468680,29182.1,29184.7,29181.3,29181.8
1783472400,29115.8,29122.3,29087.4,29092.8
1783472460,29094.9,29136.3,29094.3,29126.8
1783472520,29126.3,29133.8,29122.7,29133.2
1783472580,29133.0,29139.2,29124.5,29128.7
1783472640,29128.9,29128.9,29112.5,29123.2
1783472700,29122.5,29135.0,29118.0,29121.0
1783472760,29120.9,29125.7,29120.8,29120.8
1783472820,29120.8,29122.8,29118.9,29121.9
1783472880,29121.7,29141.2,29121.5,29137.9
1783472940,29138.9,29140.7,29131.5,29131.5
1783473000,29132.0,29137.2,29127.2,29135.9
1783473060,29136.0,29140.8,29132.7,29140.8
1783473120,29140.8,29142.4,29137.8,29139.0
1783473180,29139.0,29140.0,29131.7,29138.3
1783473240,29138.3,29142.5,29134.4,29142.4
1783473300,29142.4,29149.0,29141.9,29147.9
1783473360,29148.0,29150.8,29147.5,29150.8
1783473420,29150.8,29152.9,29146.9,29148.3
1783473480,29147.3,29148.5,29142.7,29147.0
1783473540,29147.0,29147.3,29140.8,29144.9
1783473600,29144.9,29147.9,29139.7,29140.9
1783473660,29140.9,29143.9,29139.5,29143.3
1783473720,29143.3,29151.4,29141.2,29151.3
1783473780,29151.3,29153.2,29148.9,29148.9
1783473840,29148.8,29149.0,29139.4,29144.0
1783473900,29143.3,29143.3,29134.9,29138.3
1783473960,29138.3,29138.7,29133.9,29134.4
1783474020,29134.8,29137.0,29132.0,29136.9
1783474080,29136.9,29138.9,29136.7,29137.9
1783474140,29137.9,29140.8,29136.9,29139.8
1783474200,29140.0,29140.8,29132.7,29135.7
1783474260,29135.7,29136.4,29131.4,29134.7
1783474320,29134.7,29138.4,29133.4,29138.4
1783474380,29138.3,29146.7,29137.4,29144.7
1783474440,29144.7,29156.0,29139.2,29154.4
1783474500,29154.4,29158.5,29153.3,29156.9
1783474560,29155.9,29158.8,29152.8,29152.8
1783474620,29152.8,29155.5,29151.8,29154.0
1783474680,29154.0,29157.9,29153.5,29156.3
1783474740,29156.2,29159.8,29155.7,29159.8
1783474800,29159.8,29165.3,29157.4,29164.3
1783474860,29164.3,29164.3,29143.7,29147.0
1783474920,29146.4,29157.2,29145.8,29156.0
1783474980,29156.2,29156.2,29145.9,29148.7
1783475040,29148.5,29154.4,29148.5,29150.4
1783475100,29150.5,29152.4,29141.0,29147.3
1783475160,29147.3,29152.9,29145.3,29149.9
1783475220,29149.9,29157.4,29144.8,29155.4
1783475280,29155.4,29161.0,29149.9,29160.4
1783475340,29160.5,29161.5,29157.0,29157.2
1783475400,29157.2,29158.3,29154.8,29155.2
1783475460,29155.5,29160.4,29154.2,29157.7
1783475520,29157.7,29159.9,29149.2,29149.4
1783475580,29149.4,29156.9,29148.0,29154.8
1783475640,29155.2,29155.2,29148.7,29148.7
1783475700,29148.7,29153.7,29143.4,29151.4
1783475760,29151.4,29160.9,29151.3,29156.8
1783475820,29156.8,29156.8,29147.3,29147.3
1783475880,29147.4,29154.7,29147.3,29154.2
1783475940,29154.2,29155.7,29149.7,29149.7
1783476000,29149.7,29155.3,29149.3,29149.8
1783476060,29149.9,29160.0,29149.9,29159.5
1783476120,29160.4,29160.8,29150.9,29152.8
1783476180,29152.9,29152.9,29132.2,29135.3
1783476240,29135.3,29139.7,29131.5,29139.5
1783476300,29139.4,29156.3,29136.5,29155.4
1783476360,29155.5,29161.8,29152.2,29155.3
1783476420,29155.2,29156.4,29150.8,29151.4
1783476480,29150.8,29154.2,29144.7,29154.0
1783476540,29154.2,29154.2,29137.9,29138.5
1783476600,29138.5,29144.0,29134.5,29135.8
1783476660,29136.4,29136.4,29124.8,29133.5
1783476720,29133.4,29134.3,29131.4,29132.0
1783476780,29132.0,29138.0,29127.0,29137.3
1783476840,29137.3,29145.8,29134.7,29144.5
1783476900,29144.5,29144.5,29141.9,29142.2
1783476960,29142.2,29150.7,29141.0,29143.4
1783477020,29143.7,29157.7,29143.3,29156.3
1783477080,29156.3,29168.2,29156.2,29164.5
1783477140,29164.7,29172.9,29164.3,29170.9
1783477200,29170.8,29171.8,29164.3,29164.7
1783477260,29164.7,29166.2,29160.8,29161.3
1783477320,29161.3,29164.4,29157.4,29163.5
1783477380,29163.5,29163.5,29159.4,29161.0
1783477440,29161.0,29163.3,29157.8,29160.9
1783477500,29160.8,29165.8,29158.2,29160.3
1783477560,29160.4,29161.0,29158.5,29160.3
1783477620,29160.3,29161.7,29157.5,29161.7
1783477680,29161.7,29166.0,29159.4,29163.5
1783477740,29164.0,29166.7,29162.7,29163.4
1783477800,29163.4,29171.3,29157.8,29169.7
1783477860,29169.7,29172.2,29161.3,29162.8
1783477920,29162.7,29162.7,29151.8,29153.4
1783477980,29153.4,29155.2,29148.0,29151.2
1783478040,29150.9,29154.0,29150.0,29151.7
1783478100,29151.7,29152.2,29137.3,29139.8
1783478160,29139.5,29141.0,29134.3,29138.4
1783478220,29138.2,29139.0,29128.4,29134.8
1783478280,29134.8,29139.8,29114.7,29116.5
1783478340,29116.3,29123.9,29114.5,29123.9
1783478400,29122.8,29122.8,29110.9,29116.3
1783478460,29116.3,29118.7,29115.3,29116.3
1783478520,29116.3,29117.9,29112.8,29117.3
1783478580,29118.7,29124.4,29107.8,29109.0
1783478640,29109.0,29113.7,29106.3,29111.7
1783478700,29111.3,29126.3,29111.2,29115.3
1783478760,29115.4,29115.4,29103.0,29107.4
1783478820,29107.2,29113.0,29102.7,29112.3
1783478880,29111.5,29114.2,29095.3,29104.8
1783478940,29104.8,29104.8,29092.9,29103.7
1783479000,29103.4,29110.5,29094.0,29096.5
1783479060,29096.8,29099.5,29090.0,29090.0
1783479120,29090.2,29098.8,29089.8,29095.3
1783479180,29095.0,29096.3,29082.9,29085.7
1783479240,29086.5,29090.0,29080.9,29088.2
1783479300,29088.2,29089.2,29080.4,29080.5
1783479360,29080.5,29083.8,29073.9,29074.7
1783479420,29075.4,29080.0,29074.7,29075.4
1783479480,29075.4,29077.3,29060.8,29064.4
1783479540,29064.3,29068.8,29060.4,29067.5
1783479600,29066.8,29086.2,29034.7,29036.8
1783479660,29037.2,29056.2,29034.7,29051.3
1783479720,29051.4,29057.5,29039.7,29056.8
1783479780,29055.2,29077.8,29041.8,29069.0
1783479840,29068.9,29102.9,29068.9,29102.9
1783479900,29103.2,29130.7,29100.3,29127.3
1783479960,29127.3,29146.5,29126.8,29141.5
1783480020,29142.5,29146.0,29130.9,29131.9
1783480080,29131.9,29150.7,29126.8,29133.5
1783480140,29133.2,29176.8,29132.3,29167.9
1783480200,29167.9,29167.9,29142.9,29147.8
1783480260,29147.9,29165.4,29145.8,29165.4
1783480320,29165.0,29174.9,29150.7,29174.2
1783480380,29173.9,29184.0,29171.8,29183.2
1783480440,29183.4,29193.0,29176.9,29182.4
1783480500,29182.5,29207.8,29182.5,29189.5
1783480560,29189.4,29197.8,29181.0,29185.5
1783480620,29184.7,29186.3,29162.5,29166.4
1783480680,29166.0,29178.8,29158.9,29164.0
1783480740,29164.8,29187.0,29163.5,29183.0
1783480800,29182.8,29184.9,29170.4,29176.2
1783480860,29175.9,29195.2,29169.9,29192.2
1783480920,29191.5,29213.2,29188.3,29197.2
1783480980,29197.3,29212.8,29194.8,29211.0
1783481040,29211.5,29232.3,29211.5,29231.2
1783481100,29231.5,29235.4,29224.8,29227.9
1783481160,29228.4,29241.9,29223.7,29241.0
1783481220,29241.0,29244.4,29237.8,29239.9
1783481280,29240.2,29242.2,29231.8,29232.7
1783481340,29232.9,29236.2,29204.3,29220.9
1783481400,29220.5,29220.8,29206.2,29211.5
1783481460,29211.4,29220.5,29207.8,29220.2
1783481520,29219.2,29219.2,29201.7,29206.7
1783481580,29207.0,29211.3,29187.5,29188.3
1783481640,29188.2,29195.2,29182.7,29190.3
1783481700,29189.8,29195.3,29175.5,29179.5
1783481760,29179.2,29206.8,29178.9,29203.5
1783481820,29202.0,29216.9,29201.4,29212.7
1783481880,29212.0,29223.8,29209.0,29223.8
1783481940,29223.8,29246.9,29221.8,29243.8
1783482000,29243.5,29254.7,29242.4,29252.3
1783482060,29253.9,29256.9,29245.2,29250.5
1783482120,29250.5,29264.8,29250.5,29264.4
1783482180,29264.0,29271.8,29263.5,29268.5
1783482240,29268.8,29282.9,29268.5,29282.9
1783482300,29282.2,29304.2,29279.4,29297.7
1783482360,29296.4,29296.5,29287.2,29294.5
1783482420,29294.0,29297.9,29286.7,29296.8
1783482480,29296.5,29300.0,29282.2,29282.2
1783482540,29282.7,29293.4,29280.4,29291.0
1783482600,29290.8,29298.0,29290.5,29296.5
1783482660,29296.7,29301.4,29289.4,29290.2
1783482720,29290.0,29295.0,29285.8,29295.0
1783482780,29296.5,29297.4,29292.3,29295.9
1783482840,29295.9,29298.9,29291.5,29297.5
1783482900,29297.8,29307.4,29294.4,29302.3
1783482960,29302.3,29302.3,29292.3,29297.5
1783483020,29298.5,29299.9,29292.8,29297.4
1783483080,29297.4,29310.4,29296.7,29300.7
1783483140,29300.7,29313.0,29300.7,29309.9
1783483200,29311.5,29314.3,29301.0,29310.4
1783483260,29310.3,29315.5,29305.3,29305.3
1783483320,29304.7,29305.9,29290.0,29300.7
1783483380,29299.9,29302.4,29292.0,29292.5
1783483440,29292.5,29304.3,29288.8,29289.5
1783483500,29289.7,29293.7,29273.5,29274.7
1783483560,29274.5,29278.5,29267.3,29269.4
1783483620,29269.5,29272.5,29262.0,29266.7
1783483680,29267.3,29285.7,29266.7,29285.7
1783483740,29285.3,29285.8,29274.2,29276.5
1783483800,29277.0,29301.2,29277.0,29299.0
1783483860,29299.0,29305.4,29296.9,29301.9
1783483920,29301.5,29313.7,29301.0,29312.4
1783483980,29311.2,29324.4,29310.4,29321.9
1783484040,29320.3,29321.4,29315.2,29317.3
1783484100,29317.4,29321.5,29303.4,29305.8
1783484160,29305.7,29311.8,29303.8,29309.0
1783484220,29309.0,29310.0,29301.5,29303.7
1783484280,29303.2,29303.7,29291.7,29293.3
1783484340,29293.2,29299.4,29287.4,29297.9
1783484400,29297.8,29299.9,29279.2,29279.4
1783484460,29279.3,29283.4,29275.2,29276.4
1783484520,29276.8,29280.3,29271.4,29280.2
1783484580,29280.2,29293.2,29277.9,29277.9
1783484640,29278.2,29281.5,29265.7,29271.2
1783484700,29271.4,29277.5,29268.0,29270.4
1783484760,29270.3,29279.2,29270.3,29276.7
1783484820,29276.7,29280.2,29257.4,29257.8
1783484880,29257.5,29257.5,29248.5,29251.9
1783484940,29251.8,29255.4,29248.4,29253.0
1783485000,29253.0,29261.4,29245.8,29247.4
1783485060,29247.0,29254.3,29241.9,29248.3
1783485120,29248.8,29258.9,29239.7,29246.0
1783485180,29246.4,29246.4,29225.7,29226.8
1783485240,29226.5,29236.4,29220.4,29234.2
1783485300,29234.2,29238.2,29229.2,29231.0
1783485360,29231.0,29234.8,29210.7,29215.9
1783485420,29215.5,29219.7,29211.5,29218.0
1783485480,29216.7,29219.2,29194.4,29199.2
1783485540,29201.0,29222.8,29197.0,29222.0
1783485600,29222.2,29238.5,29222.2,29233.4
1783485660,29232.3,29237.8,29205.7,29208.0
1783485720,29208.4,29232.4,29207.8,29222.7
1783485780,29222.5,29232.9,29214.3,29218.4
1783485840,29218.9,29234.9,29214.8,29224.8
1783485900,29225.4,29243.3,29224.4,29241.4
1783485960,29241.3,29248.2,29233.3,29238.7
1783486020,29238.3,29245.5,29233.5,29245.4
1783486080,29245.3,29252.0,29232.2,29234.4
1783486140,29234.3,29240.9,29228.0,29237.2
1783486200,29237.3,29243.9,29235.7,29239.8
1783486260,29239.7,29242.5,29217.8,29220.2
1783486320,29220.2,29226.7,29217.0,29226.7
1783486380,29225.3,29227.0,29213.9,29216.0
1783486440,29216.8,29216.8,29200.7,29202.4
1783486500,29202.8,29207.2,29194.8,29206.4
1783486560,29206.5,29207.8,29194.2,29196.5
1783486620,29196.5,29210.0,29194.5,29202.8
1783486680,29203.4,29215.3,29201.2,29208.8
1783486740,29208.9,29211.3,29203.2,29203.3
1783486800,29207.2,29208.9,29180.0,29182.3
1783486860,29182.3,29183.0,29174.2,29182.4
1783486920,29181.5,29183.3,29171.2,29171.5
1783486980,29171.9,29182.9,29170.7,29175.4
1783487040,29175.4,29179.7,29169.4,29175.8
1783487100,29176.3,29176.8,29164.5,29169.3
1783487160,29168.5,29174.7,29161.2,29162.9
1783487220,29162.8,29173.9,29162.4,29173.9
1783487280,29174.4,29183.9,29161.3,29164.0
1783487340,29164.0,29174.5,29156.4,29174.3
1783487400,29173.5,29183.5,29169.8,29178.9
1783487460,29178.2,29187.7,29172.3,29172.9
1783487520,29173.4,29174.0,29155.3,29167.2
1783487580,29167.5,29184.2,29163.4,29176.9
1783487640,29176.9,29177.9,29163.2,29163.7
1783487700,29163.7,29176.4,29163.2,29175.7
1783487760,29175.5,29178.2,29159.2,29161.2
1783487820,29161.2,29169.8,29159.8,29168.4
1783487880,29168.3,29180.5,29165.5,29179.3
1783487940,29179.3,29196.3,29176.4,29191.8
1783488000,29192.3,29200.3,29184.5,29185.2
1783488060,29184.5,29196.5,29175.7,29196.5
1783488120,29195.3,29201.3,29181.0,29185.5
1783488180,29185.3,29204.8,29185.3,29204.0
1783488240,29204.0,29209.4,29201.5,29207.9
1783488300,29206.2,29216.5,29204.4,29215.7
1783488360,29215.4,29225.4,29214.0,29222.0
1783488420,29222.0,29222.0,29202.9,29208.0
1783488480,29207.5,29213.5,29198.4,29200.8
1783488540,29200.8,29203.4,29186.7,29187.7
1783488600,29188.7,29194.3,29183.7,29189.0
1783488660,29189.3,29191.3,29175.2,29182.8
1783488720,29182.8,29184.4,29168.8,29170.0
1783488780,29169.9,29175.4,29166.7,29172.3
1783488840,29172.0,29181.5,29170.7,29178.5
1783488900,29178.5,29185.3,29173.9,29173.9
1783488960,29173.9,29177.3,29167.3,29173.5
1783489020,29174.0,29181.8,29168.9,29181.0
1783489080,29181.3,29186.5,29178.4,29180.7
1783489140,29181.0,29186.0,29178.8,29185.0
1783489200,29185.3,29193.5,29183.7,29191.9
1783489260,29191.8,29202.4,29191.0,29194.8
1783489320,29195.4,29202.7,29186.7,29202.2
1783489380,29202.2,29206.0,29200.7,29202.8
1783489440,29202.9,29223.7,29202.9,29223.0
1783489500,29223.5,29235.8,29222.9,29231.7
1783489560,29231.4,29232.3,29222.3,29227.8
1783489620,29227.9,29236.4,29226.9,29236.0
1783489680,29236.0,29242.0,29228.7,29228.7
1783489740,29228.7,29233.3,29225.2,29229.4
1783489800,29229.4,29233.8,29220.8,29221.5
1783489860,29221.3,29227.7,29219.8,29222.3
1783489920,29222.5,29223.3,29214.0,29215.3
1783489980,29215.2,29226.9,29212.7,29226.2
1783490040,29226.4,29229.7,29220.4,29228.8
1783490100,29228.8,29236.3,29228.8,29230.2
1783490160,29230.2,29233.4,29223.5,29232.4
1783490220,29232.5,29235.2,29226.5,29233.5
1783490280,29233.7,29236.0,29228.3,29229.5
1783490340,29229.5,29230.9,29218.8,29227.9
1783490400,29228.0,29239.8,29228.0,29228.9
1783490460,29228.8,29251.3,29228.4,29249.3
1783490520,29248.9,29251.0,29244.0,29248.4
1783490580,29248.4,29248.7,29240.7,29248.0
1783490640,29247.4,29251.0,29243.4,29248.2
1783490700,29248.5,29251.2,29244.5,29246.9
1783490760,29246.9,29250.0,29235.0,29237.4
1783490820,29238.2,29246.4,29234.8,29245.3
1783490880,29245.9,29248.4,29238.4,29241.8
1783490940,29241.3,29253.3,29240.0,29251.3
1783491000,29251.3,29258.4,29250.3,29257.9
1783491060,29257.9,29260.4,29255.3,29259.4
1783491120,29259.4,29262.2,29256.7,29259.5
1783491180,29259.0,29260.3,29249.2,29253.5
1783491240,29253.4,29256.8,29252.8,29254.7
1783491300,29254.9,29261.4,29251.8,29261.2
1783491360,29261.2,29264.0,29256.5,29261.2
1783491420,29261.4,29261.7,29248.0,29250.5
1783491480,29250.4,29251.5,29245.4,29251.2
1783491540,29251.3,29255.9,29243.8,29246.7
1783491600,29246.5,29259.5,29243.0,29258.4
1783491660,29258.0,29259.9,29249.8,29258.4
1783491720,29258.4,29262.3,29256.3,29260.2
1783491780,29260.0,29271.7,29259.8,29263.4
1783491840,29263.4,29268.9,29262.9,29268.4
1783491900,29268.0,29274.5,29267.5,29274.4
1783491960,29274.2,29282.7,29271.9,29281.7
1783492020,29281.2,29282.8,29277.9,29281.3
1783492080,29281.3,29285.7,29279.5,29282.9
1783492140,29283.0,29284.8,29280.9,29282.5
1783492200,29281.0,29296.7,29280.4,29293.5
1783492260,29293.7,29298.9,29288.9,29296.9
1783492320,29295.7,29296.4,29279.4,29279.8
1783492380,29279.9,29283.9,29274.2,29276.2
1783492440,29276.4,29279.5,29269.9,29277.2
1783492500,29276.9,29279.2,29269.5,29277.2
1783492560,29277.2,29284.0,29275.9,29280.8
1783492620,29280.9,29283.3,29274.5,29276.4
1783492680,29276.5,29276.8,29269.4,29271.0
1783492740,29271.3,29272.9,29265.3,29271.9
1783492800,29272.2,29272.9,29255.7,29258.0
1783492860,29258.0,29261.7,29254.5,29257.2
1783492920,29256.7,29259.0,29255.4,29258.5
1783492980,29258.8,29262.7,29250.7,29251.5
1783493040,29251.3,29255.4,29249.0,29255.4
1783493100,29255.3,29260.7,29249.3,29253.0
1783493160,29253.2,29253.7,29246.4,29252.5
1783493220,29252.7,29257.8,29242.4,29243.7
1783493280,29243.4,29247.3,29243.4,29245.7
1783493340,29245.8,29253.2,29243.4,29249.2
1783493400,29249.0,29255.9,29239.9,29242.0
1783493460,29243.2,29244.5,29239.0,29240.8
1783493520,29240.9,29243.5,29235.0,29242.8
1783493580,29243.2,29244.2,29236.5,29238.8
1783493640,29239.0,29245.3,29239.0,29239.4
1783493700,29239.4,29240.0,29235.0,29237.4
1783493760,29238.2,29238.5,29233.4,29236.3
1783493820,29236.3,29240.4,29234.7,29238.2
1783493880,29238.2,29239.9,29234.5,29237.0
1783493940,29236.9,29237.2,29231.9,29234.0
1783494000,29234.2,29240.3,29222.0,29222.9
1783494060,29222.9,29229.9,29218.9,29229.2
1783494120,29229.4,29233.8,29227.8,29227.9
1783494180,29227.5,29229.8,29225.3,29227.3
1783494240,29227.3,29231.2,29225.5,29227.2
1783494300,29227.3,29229.9,29222.0,29222.3
1783494360,29222.4,29228.4,29221.7,29224.5
1783494420,29224.5,29227.9,29221.2,29221.7
1783494480,29221.5,29233.8,29217.2,29230.3
1783494540,29230.9,29235.3,29228.5,29231.5
1783494600,29231.5,29231.7,29221.2,29221.2
1783494660,29221.0,29223.4,29216.2,29217.7
1783494720,29218.0,29220.5,29213.8,29215.7
1783494780,29215.7,29215.7,29200.3,29204.2
1783494840,29204.2,29210.9,29204.2,29209.7
1783494900,29209.7,29210.8,29204.7,29204.7
1783494960,29205.0,29205.5,29198.0,29202.4
1783495020,29202.4,29213.7,29200.4,29202.4
1783495080,29202.3,29210.7,29199.2,29205.9
1783495140,29205.4,29209.3,29200.8,29200.9
1783495200,29200.9,29208.5,29195.4,29206.2
1783495260,29206.3,29216.3,29204.3,29216.3
1783495320,29216.4,29222.2,29214.7,29220.3
1783495380,29220.4,29228.8,29219.0,29224.0
1783495440,29223.4,29231.3,29223.0,29226.4
1783495500,29226.4,29227.5,29217.5,29221.3
1783495560,29221.4,29226.3,29218.9,29220.5
1783495620,29220.5,29220.5,29211.0,29214.4
1783495680,29214.9,29216.7,29209.0,29209.0
1783495740,29209.3,29210.9,29205.9,29208.3
1783495800,29208.8,29212.4,29205.5,29205.5
1783495860,29205.8,29205.8,29190.0,29194.7
1783495920,29196.5,29199.3,29187.7,29187.7
1783495980,29186.3,29187.5,29179.4,29179.5
1783496040,29179.5,29185.4,29171.7,29179.0
1783496100,29179.2,29186.7,29175.8,29179.0
1783496160,29178.4,29178.9,29170.4,29175.4
1783496220,29174.9,29179.0,29169.9,29176.8
1783496280,29176.8,29180.8,29163.0,29164.0
1783496340,29163.2,29175.4,29158.4,29170.9
1783496400,29171.0,29186.5,29170.0,29179.4
1783496460,29179.2,29180.9,29170.2,29174.4
1783496520,29175.0,29184.7,29171.9,29172.9
1783496580,29172.3,29172.5,29161.2,29167.3
1783496640,29167.5,29180.2,29167.5,29176.4
1783496700,29176.4,29176.5,29165.7,29166.2
1783496760,29167.3,29174.8,29163.0,29164.5
1783496820,29164.9,29171.8,29163.7,29168.0
1783496880,29168.0,29185.3,29164.8,29185.3
1783496940,29185.3,29187.7,29163.4,29164.9
1783497000,29165.0,29166.5,29160.3,29162.8
1783497060,29163.0,29171.7,29161.3,29168.8
1783497120,29169.2,29171.5,29162.4,29163.5
1783497180,29164.0,29164.7,29156.4,29161.0
1783497240,29161.2,29161.2,29151.8,29152.2
1783497300,29152.3,29152.7,29143.8,29149.5
1783497360,29149.9,29167.3,29149.2,29166.8
1783497420,29167.0,29173.5,29160.7,29165.0
1783497480,29164.9,29180.4,29163.3,29179.8
1783497540,29179.8,29184.0,29175.2,29182.7
1783497600,29182.7,29199.5,29179.8,29198.0
1783497660,29198.4,29202.3,29177.5,29184.3
1783497720,29184.5,29187.7,29171.7,29175.0
1783497780,29175.0,29183.0,29167.8,29180.2
1783497840,29180.0,29191.3,29179.8,29182.7
1783497900,29182.3,29190.0,29180.8,29185.5
1783497960,29185.3,29213.5,29185.2,29212.9
1783498020,29211.4,29212.3,29201.3,29201.4
1783498080,29201.4,29203.8,29196.5,29198.9
1783498140,29198.8,29203.9,29193.0,29196.0
1783498200,29195.9,29196.3,29178.0,29189.8
1783498260,29189.8,29195.4,29186.8,29193.2
1783498320,29192.9,29196.5,29185.8,29188.9
1783498380,29188.7,29193.8,29177.9,29183.3
1783498440,29183.7,29193.9,29173.5,29175.3
1783498500,29175.5,29196.4,29174.2,29196.3
1783498560,29196.3,29198.9,29183.0,29184.4
1783498620,29184.0,29184.8,29169.9,29170.0
1783498680,29170.0,29181.9,29167.4,29181.2
1783498740,29181.2,29186.4,29177.7,29182.5
1783498800,29184.0,29190.7,29174.3,29174.5
1783498860,29174.7,29179.7,29169.2,29174.9
1783498920,29175.3,29178.5,29161.8,29167.3
1783498980,29167.9,29169.9,29157.7,29159.5
1783499040,29160.0,29160.8,29155.3,29156.5
1783499100,29156.8,29166.4,29152.7,29160.5
1783499160,29160.7,29173.0,29159.8,29164.9
1783499220,29164.0,29166.0,29158.3,29158.5
1783499280,29158.7,29161.2,29153.2,29158.8
1783499340,29158.9,29159.5,29146.5,29151.8
1783499400,29151.4,29151.8,29136.9,29138.4
1783499460,29138.3,29139.0,29129.8,29138.0
1783499520,29138.0,29140.5,29123.5,29125.4
1783499580,29126.3,29129.0,29116.7,29127.2
1783499640,29127.2,29146.2,29125.7,29135.7
1783499700,29135.4,29147.9,29134.5,29138.3
1783499760,29138.8,29140.8,29131.5,29137.5
1783499820,29136.9,29138.3,29123.2,29126.8
1783499880,29127.0,29129.5,29124.0,29129.5
1783499940,29129.8,29130.8,29121.5,29123.8
1783500000,29123.0,29126.8,29114.9,29121.5
1783500060,29120.9,29125.3,29118.0,29122.9
1783500120,29122.8,29142.4,29122.8,29141.2
1783500180,29142.3,29144.8,29124.8,29127.4
1783500240,29127.4,29130.7,29114.0,29119.7
1783500300,29119.8,29120.2,29113.4,29118.7
1783500360,29118.5,29119.5,29101.9,29105.5
1783500420,29104.8,29104.8,29093.7,29093.9
1783500480,29094.2,29096.0,29088.0,29092.8
1783500540,29093.2,29095.8,29083.3,29083.4
1783500600,29083.4,29092.3,29079.3,29092.3
1783500660,29092.3,29095.3,29085.2,29085.4
1783500720,29085.7,29100.4,29081.8,29099.3
1783500780,29099.5,29102.2,29089.5,29091.5
1783500840,29092.0,29105.8,29089.5,29105.2
1783500900,29105.7,29118.5,29104.8,29112.8
1783500960,29113.0,29121.4,29107.4,29120.7
1783501020,29120.9,29129.9,29119.5,29122.7
1783501080,29122.2,29123.2,29114.2,29115.0
1783501140,29115.0,29115.7,29108.8,29114.5
1783501200,29116.2,29116.3,29097.7,29100.5
1783501260,29100.8,29106.4,29097.4,29102.0
1783501320,29102.3,29109.4,29101.5,29107.7
