time_utc,open,high,low,close,tick_volume,spread,real_volume
2026-07-03T10:23:00+00:00,25777.5,25777.5,25765.5,25768.5,69,9,0
2026-07-03T10:24:00+00:00,25768.5,25774.5,25768.5,25773.5,51,9,0
2026-07-03T10:25:00+00:00,25773.5,25785.5,25769.5,25784.5,83,9,0
2026-07-03T10:26:00+00:00,25784.5,25790.5,25783.5,25785.5,71,9,0
2026-07-03T10:27:00+00:00,25785.5,25789.5,25772.5,25772.5,62,9,0
2026-07-03T10:28:00+00:00,25772.5,25779.5,25772.5,25773.5,62,9,0
2026-07-03T10:29:00+00:00,25774.5,25778.5,25768.5,25774.5,77,9,0
2026-07-03T10:30:00+00:00,25774.5,25780.5,25769.5,25770.5,56,9,0
2026-07-03T10:31:00+00:00,25770.5,25770.5,25745.5,25747.5,86,9,0
2026-07-03T10:32:00+00:00,25747.5,25751.5,25742.5,25751.5,58,9,0
2026-07-03T10:33:00+00:00,25751.5,25763.5,25751.5,25756.5,69,9,0
2026-07-03T10:34:00+00:00,25756.5,25757.5,25741.5,25741.5,70,9,0
2026-07-03T10:35:00+00:00,25741.5,25750.5,25735.5,25746.5,69,9,0
2026-07-03T10:36:00+00:00,25746.5,25754.5,25745.5,25753.5,51,9,0
2026-07-03T10:37:00+00:00,25753.5,25755.5,25748.5,25755.5,56,9,0
2026-07-03T10:38:00+00:00,25754.5,25759.5,25748.5,25757.5,50,9,0
2026-07-03T10:39:00+00:00,25758.5,25758.5,25740.5,25740.5,65,9,0
2026-07-03T10:40:00+00:00,25739.5,25743.5,25735.9,25735.9,53,9,0
2026-07-03T10:41:00+00:00,25735.9,25738.5,25730.9,25734.5,69,9,0
2026-07-03T10:42:00+00:00,25734.5,25740.5,25731.5,25736.5,72,9,0
2026-07-03T10:43:00+00:00,25736.5,25739.5,25732.5,25738.5,56,9,0
2026-07-03T10:44:00+00:00,25738.5,25739.5,25724.5,25724.5,60,9,0
2026-07-03T10:45:00+00:00,25724.5,25724.5,25710.5,25711.5,69,9,0
2026-07-03T10:46:00+00:00,25712.5,25720.5,25710.5,25719.5,80,9,0
2026-07-03T10:47:00+00:00,25719.5,25722.5,25714.5,25716.5,74,9,0
2026-07-03T10:48:00+00:00,25715.5,25721.5,25711.5,25719.5,50,9,0
2026-07-03T10:49:00+00:00,25719.5,25719.5,25713.5,25713.5,41,9,0
2026-07-03T10:50:00+00:00,25713.5,25723.5,25712.5,25722.5,56,9,0
2026-07-03T10:51:00+00:00,25722.5,25733.5,25722.5,25727.5,46,9,0
2026-07-03T10:52:00+00:00,25727.5,25738.5,25726.5,25738.5,48,9,0
2026-07-03T10:53:00+00:00,25737.5,25737.5,25731.5,25735.5,60,9,0
2026-07-03T10:54:00+00:00,25735.5,25741.5,25733.5,25739.5,44,9,0
2026-07-03T10:55:00+00:00,25739.5,25748.5,25737.5,25748.5,56,9,0
2026-07-03T10:56:00+00:00,25748.5,25748.5,25736.5,25736.5,58,9,0
2026-07-03T10:57:00+00:00,25735.5,25742.5,25734.5,25738.5,54,9,0
2026-07-03T10:58:00+00:00,25738.5,25739.5,25724.5,25724.5,29,9,0
2026-07-03T10:59:00+00:00,25724.5,25724.5,25710.5,25710.5,26,9,0
2026-07-03T11:00:00+00:00,25711.5,25718.5,25706.5,25707.5,82,9,0
2026-07-03T11:01:00+00:00,25706.5,25709.5,25698.5,25704.5,66,9,0
2026-07-03T11:02:00+00:00,25704.5,25709.5,25703.5,25705.5,79,9,0
2026-07-03T11:03:00+00:00,25705.5,25706.5,25701.5,25704.5,48,9,0
2026-07-03T11:04:00+00:00,25704.5,25712.5,25702.5,25706.5,46,9,0
2026-07-03T11:05:00+00:00,25706.5,25716.5,25706.5,25712.5,50,9,0
2026-07-03T11:06:00+00:00,25712.5,25723.5,25710.5,25718.5,50,9,0
2026-07-03T11:07:00+00:00,25719.5,25721.5,25712.5,25719.5,42,9,0
2026-07-03T11:08:00+00:00,25719.5,25719.5,25703.5,25704.5,53,9,0
2026-07-03T11:09:00+00:00,25705.5,25711.5,25705.5,25711.5,55,9,0
2026-07-03T11:10:00+00:00,25710.5,25718.5,25710.5,25717.5,50,9,0
2026-07-03T11:11:00+00:00,25717.5,25734.5,25716.5,25733.5,68,9,0
2026-07-03T11:12:00+00:00,25734.5,25743.5,25733.5,25743.5,37,9,0
2026-07-03T11:13:00+00:00,25742.5,25744.5,25737.5,25740.5,44,9,0
2026-07-03T11:14:00+00:00,25740.5,25742.5,25735.5,25735.5,62,9,0
2026-07-03T11:15:00+00:00,25736.5,25740.5,25735.5,25738.5,42,9,0
2026-07-03T11:16:00+00:00,25738.5,25754.5,25736.5,25753.5,48,9,0
2026-07-03T11:17:00+00:00,25753.5,25757.5,25752.5,25756.5,44,9,0
2026-07-03T11:18:00+00:00,25756.5,25763.5,25755.5,25758.5,52,9,0
2026-07-03T11:19:00+00:00,25757.5,25760.5,25753.5,25755.5,42,9,0
2026-07-03T11:20:00+00:00,25755.5,25759.5,25749.5,25752.5,51,9,0
2026-07-03T11:21:00+00:00,25752.5,25758.5,25750.5,25751.5,44,9,0
2026-07-03T11:22:00+00:00,25751.5,25751.5,25736.5,25737.5,61,9,0
2026-07-03T11:23:00+00:00,25737.5,25738.5,25736.5,25738.5,16,9,0
2026-07-03T11:24:00+00:00,25738.5,25750.5,25738.5,25750.5,57,9,0
2026-07-03T11:25:00+00:00,25750.5,25757.5,25750.5,25757.5,46,9,0
2026-07-03T11:26:00+00:00,25757.5,25757.5,25745.5,25747.5,48,9,0
2026-07-03T11:27:00+00:00,25747.5,25749.5,25738.5,25743.5,43,9,0
2026-07-03T11:28:00+00:00,25743.5,25748.5,25740.5,25740.5,62,9,0
2026-07-03T11:29:00+00:00,25740.5,25745.5,25739.5,25742.5,68,9,0
2026-07-03T11:30:00+00:00,25742.5,25745.5,25734.5,25740.5,68,9,0
2026-07-03T11:31:00+00:00,25739.5,25739.5,25730.5,25730.5,56,9,0
2026-07-03T11:32:00+00:00,25729.5,25729.5,25722.5,25726.5,61,9,0
2026-07-03T11:33:00+00:00,25725.5,25731.5,25720.5,25720.5,62,9,0
2026-07-03T11:34:00+00:00,25720.5,25723.5,25715.5,25719.5,67,9,0
2026-07-03T11:35:00+00:00,25719.5,25734.5,25719.5,25734.5,51,9,0
2026-07-03T11:36:00+00:00,25734.5,25735.5,25729.5,25730.5,41,9,0
2026-07-03T11:37:00+00:00,25730.5,25731.5,25719.5,25723.5,49,9,0
2026-07-03T11:38:00+00:00,25723.5,25724.5,25714.5,25715.5,35,9,0
2026-07-03T11:39:00+00:00,25715.5,25717.5,25708.5,25714.5,49,9,0
2026-07-03T11:40:00+00:00,25714.5,25718.5,25707.5,25710.5,44,9,0
2026-07-03T11:41:00+00:00,25711.5,25720.5,25710.5,25716.5,55,9,0
2026-07-03T11:42:00+00:00,25714.5,25718.5,25711.5,25712.5,48,9,0
2026-07-03T11:43:00+00:00,25712.5,25712.5,25703.5,25704.5,40,9,0
2026-07-03T11:44:00+00:00,25705.5,25707.5,25703.5,25706.5,48,9,0
2026-07-03T11:45:00+00:00,25706.5,25709.5,25699.5,25703.5,60,9,0
2026-07-03T11:46:00+00:00,25703.5,25703.5,25698.5,25700.5,48,9,0
2026-07-03T11:47:00+00:00,25700.5,25709.5,25698.5,25704.5,48,9,0
2026-07-03T11:48:00+00:00,25704.5,25704.5,25691.5,25692.5,51,9,0
2026-07-03T11:49:00+00:00,25692.5,25694.5,25677.5,25679.5,63,9,0
2026-07-03T11:50:00+00:00,25679.5,25684.5,25676.5,25679.5,55,9,0
2026-07-03T11:51:00+00:00,25678.5,25680.5,25674.5,25675.5,67,9,0
2026-07-03T11:52:00+00:00,25675.5,25675.5,25666.5,25673.5,57,9,0
2026-07-03T11:53:00+00:00,25673.5,25675.5,25667.5,25667.5,64,9,0
2026-07-03T11:54:00+00:00,25667.5,25670.5,25665.5,25667.5,60,9,0
2026-07-03T11:55:00+00:00,25668.5,25669.5,25657.9,25668.5,41,9,0
2026-07-03T11:56:00+00:00,25667.5,25670.5,25662.5,25662.5,38,9,0
2026-07-03T11:57:00+00:00,25662.5,25665.5,25659.5,25665.5,54,9,0
2026-07-03T11:58:00+00:00,25665.5,25668.5,25655.5,25657.5,50,9,0
2026-07-03T11:59:00+00:00,25657.5,25659.5,25651.5,25653.5,50,9,0
2026-07-03T12:00:00+00:00,25654.5,25655.5,25648.5,25649.5,95,9,0
2026-07-03T12:01:00+00:00,25649.5,25654.5,25644.5,25647.5,46,9,0
2026-07-03T12:02:00+00:00,25647.5,25650.5,25645.5,25646.5,48,9,0
2026-07-03T12:03:00+00:00,25646.5,25646.5,25639.5,25643.5,53,9,0
2026-07-03T12:04:00+00:00,25643.5,25643.5,25636.5,25636.5,49,9,0
2026-07-03T12:05:00+00:00,25635.5,25645.5,25635.5,25645.5,73,9,0
2026-07-03T12:06:00+00:00,25645.5,25645.5,25641.5,25644.5,47,9,0
2026-07-03T12:07:00+00:00,25644.5,25653.5,25640.5,25649.5,26,9,0
2026-07-03T12:08:00+00:00,25649.5,25657.5,25649.5,25649.5,45,9,0
2026-07-03T12:09:00+00:00,25649.5,25651.5,25641.5,25641.5,31,9,0
2026-07-03T12:10:00+00:00,25641.5,25646.5,25640.5,25645.5,48,9,0
2026-07-03T12:11:00+00:00,25645.5,25657.5,25645.5,25651.9,64,9,0
2026-07-03T12:12:00+00:00,25649.9,25654.5,25646.9,25648.9,38,9,0
2026-07-03T12:13:00+00:00,25647.9,25657.5,25645.9,25652.5,48,9,0
2026-07-03T12:14:00+00:00,25651.5,25657.5,25650.5,25655.5,45,9,0
2026-07-03T12:15:00+00:00,25655.5,25657.5,25647.9,25648.9,55,9,0
2026-07-03T12:16:00+00:00,25648.9,25659.5,25647.9,25659.5,42,9,0
2026-07-03T12:17:00+00:00,25659.5,25661.5,25656.5,25660.5,27,9,0
2026-07-03T12:18:00+00:00,25660.5,25669.5,25656.9,25669.5,44,9,0
2026-07-03T12:19:00+00:00,25669.5,25676.5,25665.5,25675.5,43,9,0
2026-07-03T12:20:00+00:00,25675.5,25684.5,25674.5,25682.5,38,9,0
2026-07-03T12:21:00+00:00,25683.5,25688.5,25679.5,25685.5,42,9,0
2026-07-03T12:22:00+00:00,25684.5,25685.5,25665.5,25665.5,44,9,0
2026-07-03T12:23:00+00:00,25666.5,25672.5,25666.5,25671.5,41,9,0
2026-07-03T12:24:00+00:00,25672.5,25672.5,25662.5,25663.5,49,9,0
2026-07-03T12:25:00+00:00,25662.5,25670.5,25660.5,25667.5,46,9,0
2026-07-03T12:26:00+00:00,25667.5,25675.5,25664.5,25668.5,49,9,0
2026-07-03T12:27:00+00:00,25668.5,25668.5,25659.5,25664.5,39,9,0
2026-07-03T12:28:00+00:00,25664.5,25668.5,25661.5,25663.5,36,9,0
2026-07-03T12:29:00+00:00,25663.5,25663.5,25654.5,25656.5,55,9,0
2026-07-03T12:30:00+00:00,25655.5,25657.5,25652.5,25653.5,36,9,0
2026-07-03T12:31:00+00:00,25653.5,25660.5,25653.5,25655.5,47,9,0
2026-07-03T12:32:00+00:00,25655.5,25671.5,25655.5,25671.5,38,9,0
2026-07-03T12:33:00+00:00,25671.5,25671.5,25657.5,25657.5,41,9,0
2026-07-03T12:34:00+00:00,25657.5,25659.5,25646.9,25652.5,51,9,0
2026-07-03T12:35:00+00:00,25652.5,25654.5,25645.5,25645.5,24,9,0
2026-07-03T12:36:00+00:00,25645.5,25657.5,25641.9,25657.5,35,9,0
2026-07-03T12:37:00+00:00,25657.5,25660.5,25655.5,25657.5,48,9,0
2026-07-03T12:38:00+00:00,25657.5,25660.5,25655.5,25656.5,52,9,0
2026-07-03T12:39:00+00:00,25656.5,25661.5,25654.5,25658.5,43,9,0
2026-07-03T12:40:00+00:00,25658.5,25660.5,25653.5,25660.5,33,9,0
2026-07-03T12:41:00+00:00,25660.5,25672.5,25659.5,25670.5,41,9,0
2026-07-03T12:42:00+00:00,25670.5,25671.5,25668.5,25671.5,38,9,0
2026-07-03T12:43:00+00:00,25671.5,25678.5,25670.5,25677.5,32,9,0
2026-07-03T12:44:00+00:00,25677.5,25680.5,25675.5,25679.5,40,9,0
2026-07-03T12:45:00+00:00,25679.5,25679.5,25674.5,25677.5,33,9,0
2026-07-03T12:46:00+00:00,25677.5,25682.5,25675.5,25681.5,47,9,0
2026-07-03T12:47:00+00:00,25680.5,25684.5,25678.5,25683.5,33,9,0
2026-07-03T12:48:00+00:00,25683.5,25687.5,25677.5,25687.5,46,9,0
2026-07-03T12:49:00+00:00,25687.5,25692.5,25686.5,25692.5,35,9,0
2026-07-03T12:50:00+00:00,25691.5,25693.5,25681.5,25686.5,66,9,0
2026-07-03T12:51:00+00:00,25687.5,25687.5,25673.5,25674.5,64,9,0
2026-07-03T12:52:00+00:00,25674.5,25676.5,25669.5,25672.5,72,9,0
2026-07-03T12:53:00+00:00,25672.5,25676.5,25665.5,25669.5,75,9,0
2026-07-03T12:54:00+00:00,25669.5,25670.5,25665.5,25668.5,66,9,0
2026-07-03T12:55:00+00:00,25668.5,25674.5,25666.5,25670.5,55,9,0
2026-07-03T12:56:00+00:00,25671.5,25681.5,25669.5,25671.5,67,9,0
2026-07-03T12:57:00+00:00,25671.5,25677.5,25669.5,25669.5,52,9,0
2026-07-03T12:58:00+00:00,25668.5,25672.5,25663.5,25669.5,48,9,0
2026-07-03T12:59:00+00:00,25669.5,25681.5,25669.5,25677.5,93,9,0
2026-07-03T13:00:00+00:00,25677.5,25677.5,25663.5,25670.5,64,9,0
2026-07-03T13:01:00+00:00,25669.5,25676.5,25669.5,25673.5,43,9,0
2026-07-03T13:02:00+00:00,25674.5,25678.5,25666.5,25668.5,56,9,0
2026-07-03T13:03:00+00:00,25667.5,25671.5,25665.5,25671.5,42,9,0
2026-07-03T13:04:00+00:00,25671.5,25677.5,25668.5,25676.5,30,9,0
2026-07-03T13:05:00+00:00,25676.5,25679.5,25671.5,25678.5,51,9,0
2026-07-03T13:06:00+00:00,25678.5,25680.5,25674.5,25675.5,35,9,0
2026-07-03T13:07:00+00:00,25675.5,25678.5,25671.5,25676.5,41,9,0
2026-07-03T13:08:00+00:00,25676.5,25680.5,25675.5,25680.5,35,9,0
2026-07-03T13:09:00+00:00,25680.5,25686.5,25679.5,25685.5,36,9,0
2026-07-03T13:10:00+00:00,25686.5,25689.5,25683.5,25687.5,36,9,0
2026-07-03T13:11:00+00:00,25687.5,25697.5,25687.5,25697.5,38,9,0
2026-07-03T13:12:00+00:00,25698.5,25701.5,25694.5,25701.5,17,9,0
2026-07-03T13:13:00+00:00,25702.5,25703.5,25698.5,25698.5,41,9,0
2026-07-03T13:14:00+00:00,25698.5,25698.5,25690.5,25693.5,33,9,0
2026-07-03T13:15:00+00:00,25693.5,25694.5,25690.5,25693.5,34,9,0
2026-07-03T13:16:00+00:00,25692.5,25696.5,25683.5,25685.5,31,9,0
2026-07-03T13:17:00+00:00,25685.5,25692.5,25685.5,25692.5,22,9,0
2026-07-03T13:18:00+00:00,25693.5,25693.5,25687.5,25688.5,28,9,0
2026-07-03T13:19:00+00:00,25688.5,25693.5,25687.5,25692.5,25,9,0
2026-07-03T13:20:00+00:00,25692.5,25692.5,25688.5,25690.5,23,9,0
2026-07-03T13:21:00+00:00,25691.5,25695.5,25690.5,25692.5,33,9,0
2026-07-03T13:22:00+00:00,25692.5,25694.5,25690.5,25693.5,16,9,0
2026-07-03T13:23:00+00:00,25693.5,25697.5,25688.5,25696.5,28,9,0
2026-07-03T13:24:00+00:00,25696.5,25699.5,25693.5,25696.5,30,9,0
